Korteriomandite (eluruumide) tehingud,,,,,,,,,,,,
"Harju maakond, Anija vald / Harju maakond, Harku vald / Harju maakond, Jõelähtme vald / Harju maakond, Keila linn / Harju maakond, Kiili vald / Harju maakond, Kose vald / Harju maakond, Kuusalu vald / Harju maakond, Loksa linn / Harju maakond, Lääne-Harju vald / Harju maakond, Maardu linn / Harju maakond, Raasiku vald / Harju maakond, Rae vald / Harju maakond, Saku vald / Harju maakond, Saue vald / Harju maakond, Tallinn linn / Harju maakond, Viimsi vald / Harju maakond, Haabersti linnaosa / Harju maakond, Kesklinna linnaosa / Harju maakond, Kristiine linnaosa / Harju maakond, Lasnamäe linnaosa / Harju maakond, Mustamäe linnaosa / Harju maakond, Nõmme linnaosa / Harju maakond, Pirita linnaosa / Harju maakond, Põhja-Tallinna linnaosa 2024 aastal",,,,,,,,,,,,
10.05.2025,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,Pindala(m2),Tehingu summa (eur),,,Pinnaühiku hind(eur /m2),,,,
,,Pindala(m2),Arv,Keskmine,Kokku,Minimaalne,Maksimaalne,Minimaalne,Maksimaalne,Mediaan,Keskmine,Standardhälve
,,"70-249,99",9,104.50,"2,323,400","152,000","400,000","2,066.60","3,201.71","2,434.92","2,445.66",351.79
,,KOKKU,14,86.70,"3,020,900","85,000","400,000","2,066.60","3,201.71","2,449.66","2,502.60",314.46
,Põhja-Tallinna linnaosa,"10-29,99",30,21.40,"1,812,765","22,000","120,000","1,864.41","4,211.71","2,794.43","2,784.73",604.35
,,"30-40,99",21,36.90,"2,396,355","50,500","190,000","1,661.18","5,053.19","2,626.26","3,077.17","1,181.41"
,,"41-54,99",54,47.80,"7,943,690","41,000","264,500",936.07,"6,019.18","2,916.91","3,079.32","1,031.13"
,,"55-69,99",23,61.30,"5,345,580","50,000","350,000",878.73,"5,962.52","3,949.54","3,805.40","1,177.04"
,,"70-249,99",21,86.10,"7,047,711","116,000","571,600","1,288.89","7,048.09","3,948.90","3,951.78","1,209.00"
,,KOKKU,149,48.40,"24,546,101","22,000","571,600",878.73,"7,048.09","3,120.19","3,254.75","1,104.96"
,Raasiku vald,"30-40,99",1,***,***,***,***,***,***,***,***,***
,,"41-54,99",2,***,***,***,***,***,***,***,***,***
,,"70-249,99",5,93.20,"922,900","110,000","255,000","1,380.18","2,736.31","1,761.05","2,012.36",652.09
,,KOKKU,8,76.10,"1,132,900","50,000","255,000",931.10,"2,736.31","1,661.78","1,833.98",635.68
,Rae vald,"30-40,99",4,***,***,***,***,***,***,***,***,***
,,"41-54,99",8,***,***,***,***,***,***,***,***,***
,,"55-69,99",9,63.50,"1,632,350","134,000","229,900","2,148.75","3,457.14","2,852.71","2,847.01",549.20
,,"70-249,99",20,100.40,"5,642,000","144,000","420,000","2,001.26","3,695.18","2,904.05","2,860.78",503.67
,,KOKKU,41,76.00,"8,834,500","87,000","420,000","1,875.00","3,695.18","2,909.09","2,869.76",532.42
,Saku vald,"30-40,99",1,***,***,***,***,***,***,***,***,***
,,"41-54,99",1,***,***,***,***,***,***,***,***,***
,,"55-69,99",7,64.40,"1,114,900","50,000","240,000",853.24,"3,564.36","2,240.60","2,445.70",963.14
,,"70-249,99",2,***,***,***,***,***,***,***,***,***
,,KOKKU,11,65.40,"1,860,900","50,000","285,000",853.24,"3,564.36","2,439.02","2,522.05",799.74
,Saue vald,"30-40,99",3,***,***,***,***,***,***,***,***,***
,,"41-54,99",7,47.90,"594,000","17,000","177,000",324.43,"3,890.11",992.91,"1,835.91","1,417.88"
,,"55-69,99",5,***,***,***,***,***,***,***,***,***
,,"70-249,99",10,127.80,"2,452,200","67,100","435,000",418.59,"3,081.23","2,223.78","2,032.85",952.22
,,KOKKU,25,82.50,"4,200,200","17,000","435,000",324.43,"3,890.11","2,262.21","2,082.57","1,106.38"
,Tallinn,"10-29,99",66,22.40,"4,184,348","7,500","134,900",409.84,"7,416.67","2,794.43","2,846.38","1,029.97"
,,"30-40,99",109,35.10,"11,190,453","40,000","235,000","1,219.51","6,638.42","2,535.01","2,908.41",998.43
,,"41-54,99",228,47.30,"30,105,775","20,000","295,000",486.62,"6,019.18","2,513.33","2,789.28",967.43
,,"55-69,99",161,62.50,"29,149,963","50,000","360,000",878.73,"5,962.52","2,684.04","2,899.39","1,081.99"
,,"70-249,99",130,92.70,"40,140,927","30,000","997,000",264.08,"7,048.09","3,198.89","3,341.30","1,151.37"
,,KOKKU,694,55.10,"114,771,466","7,500","997,000",264.08,"7,416.67","2,760.56","2,942.37","1,057.14"
,Viimsi vald,"30-40,99",3,***,***,***,***,***,***,***,***,***
,,"41-54,99",2,***,***,***,***,***,***,***,***,***
,,"55-69,99",3,***,***,***,***,***,***,***,***,***
,,"70-249,99",10,106.90,"2,574,400","139,500","349,900","1,604.28","2,851.71","2,557.93","2,386.06",400.44
,,KOKKU,18,81.50,"3,771,900","89,000","349,900","1,604.28","3,862.33","2,584.36","2,650.58",567.05
,,KÕIK KOKKU,"1,594",57.50,"266,756,653",1,"997,000",0.02,"7,416.67","2,713.54","2,866.29","1,062.17"
2024 august,Anija vald,"10-29,99",3,***,***,***,***,***,***,***,***,***
,,"30-40,99",2,***,***,***,***,***,***,***,***,***
,,"41-54,99",2,***,***,***,***,***,***,***,***,***
,,"70-249,99",1,***,***,***,***,***,***,***,***,***
,,KOKKU,8,45.10,"507,400","20,000","280,000",491.40,"2,366.86",999.75,"1,148.33",552.53
,Haabersti linnaosa,"10-29,99",2,***,***,***,***,***,***,***,***,***
,,"30-40,99",11,***,***,***,***,***,***,***,***,***
,,"41-54,99",47,49.80,"7,367,260","80,000","237,500","1,520.91","4,450.21","3,520.68","3,154.32",964.12
,,"55-69,99",46,63.40,"8,793,747","70,000","275,000","1,076.92","4,671.28","3,407.03","3,043.65","1,062.68"
,,"70-249,99",19,86.30,"5,221,350","127,000","598,000","1,621.97","4,614.20","3,500.63","3,189.59",839.07
,,KOKKU,125,58.20,"22,382,357","45,000","598,000","1,076.92","4,671.28","3,338.03","3,080.28",970.95
,Harku vald,"30-40,99",4,***,***,***,***,***,***,***,***,***
,,"41-54,99",3,***,***,***,***,***,***,***,***,***
,,"55-69,99",3,***,***,***,***,***,***,***,***,***
,,"70-249,99",21,105.80,"6,475,380","190,000","460,000","1,619.78","3,734.19","3,060.00","2,925.67",455.47
,,KOKKU,31,86.40,"7,738,380","75,000","460,000","1,619.78","4,983.39","3,026.48","2,889.03",675.42
,Jõelähtme vald,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"30-40,99",2,***,***,***,***,***,***,***,***,***
,,"41-54,99",3,***,***,***,***,***,***,***,***,***
,,"55-69,99",2,***,***,***,***,***,***,***,***,***
,,"70-249,99",13,107.90,"2,288,357","29,447","385,000",281.50,"3,133.69","2,109.59","1,654.30","1,181.74"
,,KOKKU,21,83.60,"3,177,197","23,000","385,000",281.50,"3,515.08","2,129.28","1,937.69","1,082.14"
,Keila linn,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"30-40,99",5,33.90,"309,746","24,246","78,000",731.40,"2,460.57","1,981.71","1,829.69",649.11
,,"41-54,99",3,***,***,***,***,***,***,***,***,***
,,"55-69,99",3,***,***,***,***,***,***,***,***,***
,,"70-249,99",2,***,***,***,***,***,***,***,***,***
,,KOKKU,14,48.40,"1,333,746","24,246","178,000",731.40,"2,934.54","2,025.29","1,962.63",498.97
,Kesklinna linnaosa,"10-29,99",14,22.10,"1,276,833","35,000","136,350","1,620.37","7,676.87","3,969.95","4,233.58","1,536.22"
,,"30-40,99",22,35.50,"2,719,706","58,000","240,000","1,829.65","7,523.51","2,840.21","3,480.17","1,377.27"
,,"41-54,99",33,48.50,"6,105,800","65,000","350,000","1,250.00","6,796.12","3,925.16","3,818.24","1,003.60"
,,"55-69,99",33,61.00,"6,255,747","90,000","325,000","1,636.36","5,250.40","2,957.26","3,112.93",826.94
,,"70-249,99",43,88.60,"14,516,145","163,845","986,100","1,471.40","8,788.28","3,797.47","3,879.28","1,198.08"
,,KOKKU,145,58.70,"30,874,231","35,000","986,100","1,250.00","8,788.28","3,530.11","3,664.63","1,187.31"
,Kiili vald,"41-54,99",2,***,***,***,***,***,***,***,***,***
,,"55-69,99",2,***,***,***,***,***,***,***,***,***
,,"70-249,99",5,115.00,"1,618,000","280,000","399,000","2,435.16","3,126.96","2,779.82","2,834.65",286.01
,,KOKKU,9,90.70,"2,403,000","175,000","399,000","2,435.16","3,703.70","3,097.35","3,026.37",389.45
,Kose vald,"30-40,99",2,***,***,***,***,***,***,***,***,***
,,"41-54,99",1,***,***,***,***,***,***,***,***,***
,,"55-69,99",1,***,***,***,***,***,***,***,***,***
,,"70-249,99",2,***,***,***,***,***,***,***,***,***
,,KOKKU,6,57.00,"355,500","24,500","93,000",568.18,"1,338.24","1,097.51","1,009.59",295.41
,Kristiine linnaosa,"10-29,99",8,23.50,"592,193","42,500","129,993","1,491.23","7,103.44","2,942.32","3,324.26","1,660.68"
,,"30-40,99",7,36.30,"614,900","70,000","115,000","2,109.97","3,422.62","2,307.69","2,432.36",443.56
,,"41-54,99",20,47.40,"3,008,169","68,000","243,000","1,541.95","5,458.74","3,080.65","3,182.72","1,171.55"
,,"55-69,99",7,61.00,"1,185,000","123,000","200,000","1,971.15","3,381.04","2,888.15","2,781.87",494.72
,,"70-249,99",6,94.00,"1,671,000","223,000","326,000","2,122.82","4,389.57","2,801.80","3,102.65",843.73
,,KOKKU,48,49.60,"7,071,262","42,500","326,000","1,491.23","7,103.44","2,822.18","3,028.42","1,088.75"
,Kuusalu vald,"41-54,99",1,***,***,***,***,***,***,***,***,***
,,"55-69,99",1,***,***,***,***,***,***,***,***,***
,,"70-249,99",1,***,***,***,***,***,***,***,***,***
,,KOKKU,3,***,***,***,***,***,***,***,***,***
,Lasnamäe linnaosa,"10-29,99",7,22.20,"376,535","27,535","94,000","1,390.82","3,369.18","2,283.11","2,339.70",667.92
,,"30-40,99",32,33.70,"2,875,278","40,000","162,600","1,226.99","4,516.67","2,568.60","2,653.03",607.10
,,"41-54,99",42,48.10,"4,760,330","30,000","223,000",647.95,"5,222.48","2,244.65","2,366.14",781.01
,,"55-69,99",33,63.50,"4,803,850","26,000","292,000",393.94,"4,183.38","1,996.90","2,297.09",868.86
,,"70-249,99",11,82.10,"2,356,200","110,000","370,000","1,381.91","4,057.02","2,507.08","2,609.33",982.30
,,KOKKU,125,50.00,"15,172,193","26,000","370,000",393.94,"5,222.48","2,327.94","2,441.27",781.12
,Loksa linn,"30-40,99",3,***,***,***,***,***,***,***,***,***
,,"41-54,99",6,***,***,***,***,***,***,***,***,***
,,KOKKU,9,45.00,"242,400","16,500","41,000",369.13,895.20,669.22,598.50,190.95
,Lääne-Harju vald,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"30-40,99",9,38.60,"156,500","2,500","94,000",61.73,"2,655.37",67.02,472.12,853.16
,,"41-54,99",10,47.00,"280,800","2,500","51,500",53.42,"1,064.05",695.92,593.98,355.34
,,"55-69,99",2,***,***,***,***,***,***,***,***,***
,,"70-249,99",1,***,***,***,***,***,***,***,***,***
,,KOKKU,23,48.30,"950,613","2,500","389,313",53.42,"2,784.79",512.33,662.81,760.26
,Maardu linn,"10-29,99",2,***,***,***,***,***,***,***,***,***
,,"30-40,99",7,35.20,"386,500","30,000","77,000",917.43,"2,092.39","1,496.82","1,572.40",407.56
,,"41-54,99",4,***,***,***,***,***,***,***,***,***
,,"55-69,99",2,***,***,***,***,***,***,***,***,***
,,"70-249,99",2,***,***,***,***,***,***,***,***,***
,,KOKKU,17,47.00,"1,382,416","30,000","285,000",917.43,"2,818.99","1,578.27","1,679.38",509.53
,Mustamäe linnaosa,"10-29,99",8,21.50,"462,524","6,124","84,500",422.34,"3,760.68","2,878.28","2,716.55","1,018.32"
,,"30-40,99",5,35.00,"491,390","50,000","186,990","1,618.12","4,571.88","2,378.70","2,721.68","1,105.36"
,,"41-54,99",51,44.90,"5,626,861","70,000","180,200","1,631.70","3,951.81","2,372.69","2,450.01",518.23
,,"55-69,99",34,60.40,"4,726,757","43,067","232,000",725.03,"3,568.79","2,231.56","2,305.67",668.19
,,"70-249,99",5,86.60,"1,166,000","132,000","385,000","1,875.00","3,428.32","2,600.47","2,625.51",584.56
,,KOKKU,103,49.70,"12,473,532","6,124","385,000",422.34,"4,571.88","2,378.70","2,444.77",652.84
,Nõmme linnaosa,"10-29,99",3,***,***,***,***,***,***,***,***,***
,,"30-40,99",4,***,***,***,***,***,***,***,***,***
,,"41-54,99",4,***,***,***,***,***,***,***,***,***
,,"55-69,99",4,***,***,***,***,***,***,***,***,***
,,"70-249,99",13,88.40,"3,465,300","155,000","464,800","1,728.67","4,418.25","2,831.75","2,993.85",890.47
,,KOKKU,28,63.80,"5,370,700","45,000","464,800","1,508.62","4,477.61","2,841.90","2,977.68",872.18
,Pirita linnaosa,"41-54,99",1,***,***,***,***,***,***,***,***,***
,,"55-69,99",3,***,***,***,***,***,***,***,***,***
,,"70-249,99",6,104.40,"1,624,750","155,000","380,000","1,932.67","2,989.08","2,566.28","2,539.87",401.12
,,KOKKU,10,88.10,"2,404,750","152,000","380,000","1,932.67","3,718.89","2,691.13","2,756.63",548.68
,Põhja-Tallinna linnaosa,"10-29,99",29,20.00,"1,626,000","25,000","137,000","1,571.13","4,659.86","2,877.70","2,801.16",742.31
,,"30-40,99",24,37.70,"3,548,968","62,000","230,000","1,781.61","5,721.39","4,337.58","3,897.38","1,110.86"
,,"41-54,99",38,47.60,"6,156,686","73,000","287,000","1,454.18","6,106.38","3,208.51","3,406.53","1,116.65"
,,"55-69,99",24,61.90,"5,496,300","112,000","366,000","1,975.74","5,781.99","4,038.09","3,687.94",997.18
,,"70-249,99",32,87.70,"12,317,349","160,000","676,000","2,133.33","6,358.84","4,292.12","4,363.50",804.37
,,KOKKU,147,51.60,"29,145,303","25,000","676,000","1,454.18","6,358.84","3,801.17","3,621.50","1,090.74"
,Raasiku vald,"70-249,99",6,96.50,"1,198,319","50,851","279,500",652.77,"2,795.00","2,518.93","2,088.20",918.26
,Rae vald,"30-40,99",7,36.20,"761,511","80,000","155,000","2,439.02","3,875.00","2,866.48","2,981.50",456.16
,,"41-54,99",9,46.50,"1,260,450","93,250","178,000","2,173.66","3,988.53","2,912.42","3,000.09",613.91
,,"55-69,99",15,64.50,"2,683,800","123,500","255,000","1,826.92","3,834.59","2,922.17","2,779.28",658.14
,,"70-249,99",24,106.40,"7,219,818","157,000","546,345","1,160.38","3,540.90","2,932.66","2,840.52",519.82
,,KOKKU,55,76.30,"11,925,579","80,000","546,345","1,160.38","3,988.53","2,922.17","2,867.87",559.86
,Saku vald,"30-40,99",2,***,***,***,***,***,***,***,***,***
,,"41-54,99",4,***,***,***,***,***,***,***,***,***
,,"55-69,99",1,***,***,***,***,***,***,***,***,***
,,"70-249,99",4,***,***,***,***,***,***,***,***,***
,,KOKKU,11,64.20,"1,809,700","35,000","390,000",791.86,"3,787.37","2,310.03","2,452.25",875.14
,Saue vald,"30-40,99",3,***,***,***,***,***,***,***,***,***
,,"41-54,99",11,47.80,"907,399","3,000","170,000",71.26,"3,736.26","1,100.70","1,697.46","1,298.39"
,,"55-69,99",5,***,***,***,***,***,***,***,***,***
,,"70-249,99",6,103.10,"1,672,000","45,000","444,000",572.52,"3,252.75","2,917.09","2,580.99","1,008.85"
,,KOKKU,25,62.30,"3,558,399","3,000","444,000",71.26,"3,736.26","2,335.46","2,103.18","1,158.01"
,Tallinn,"10-29,99",71,21.00,"4,624,585","6,124","137,000",422.34,"7,676.87","2,954.55","3,146.35","1,230.88"
,,"30-40,99",105,35.20,"11,479,642","40,000","240,000","1,226.99","7,523.51","2,705.17","3,068.24","1,089.28"
,,"41-54,99",236,47.70,"33,829,106","30,000","350,000",647.95,"6,796.12","2,811.28","3,001.51","1,039.02"
,,"55-69,99",184,62.10,"32,622,901","26,000","366,000",393.94,"5,781.99","2,765.62","2,861.33",994.52
,,"70-249,99",135,88.40,"42,338,094","110,000","986,100","1,381.91","8,788.28","3,584.64","3,567.77","1,131.40"
,,KOKKU,731,54.50,"124,894,328","6,124","986,100",393.94,"8,788.28","2,939.50","3,094.45","1,096.84"
,Viimsi vald,"30-40,99",1,***,***,***,***,***,***,***,***,***
,,"41-54,99",6,***,***,***,***,***,***,***,***,***
,,"55-69,99",8,62.80,"1,760,565","90,035","445,900","1,410.10","7,033.12","3,050.60","3,498.93","1,680.42"
,,"70-249,99",19,111.50,"5,674,630","125,000","485,665","1,208.98","5,830.31","2,647.53","2,790.04","1,209.91"
,,KOKKU,34,87.00,"8,536,845","90,035","485,665","1,208.98","7,033.12","2,776.22","3,064.50","1,248.25"
2024 september,Anija vald,"30-40,99",1,***,***,***,***,***,***,***,***,***
,,"41-54,99",1,***,***,***,***,***,***,***,***,***
,,"55-69,99",3,***,***,***,***,***,***,***,***,***
,,"70-249,99",1,***,***,***,***,***,***,***,***,***
,,KOKKU,6,56.70,"440,600","31,000","168,000",662.39,"2,346.37","1,080.08","1,221.92",581.83
,Haabersti linnaosa,"10-29,99",5,25.60,"367,783","34,333","137,990","1,600.61","4,758.28","2,386.09","2,745.52","1,342.31"
,,"30-40,99",17,34.50,"1,766,250","69,000","158,000","2,097.26","4,333.33","2,978.72","2,990.36",723.35
,,"41-54,99",37,48.00,"6,081,322","88,000","270,000","1,721.47","4,990.76","3,656.50","3,435.79",795.81
,,"55-69,99",23,62.90,"4,276,959","95,000","280,000","1,448.17","4,179.10","3,364.57","2,967.38",945.06
,,"70-249,99",21,92.00,"5,808,360","70,000","459,000",399.54,"4,145.73","3,432.53","3,176.02",821.52
,,KOKKU,103,57.00,"18,300,674","34,333","459,000",399.54,"4,990.76","3,379.95","3,171.20",866.21
,Harku vald,"30-40,99",2,***,***,***,***,***,***,***,***,***
,,"41-54,99",4,***,***,***,***,***,***,***,***,***
,,"55-69,99",7,61.20,"960,500","73,000","217,000","1,235.19","3,634.84","1,979.91","2,249.64",839.07
,,"70-249,99",16,96.70,"4,636,940","184,000","378,000","2,164.71","3,645.20","3,094.73","3,033.48",363.72
,,KOKKU,29,76.90,"6,048,440","35,000","378,000",890.59,"3,645.20","2,835.57","2,585.39",774.80
,Jõelähtme vald,"41-54,99",2,***,***,***,***,***,***,***,***,***
,,"55-69,99",3,***,***,***,***,***,***,***,***,***
,,"70-249,99",6,116.90,"1,639,991","180,000","318,000","1,487.94","3,214.77","2,588.82","2,485.09",582.37
,,KOKKU,11,89.00,"2,397,191","81,500","318,000","1,487.94","3,220.10","2,639.72","2,562.07",597.02
,Keila linn,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"30-40,99",1,***,***,***,***,***,***,***,***,***
,,"41-54,99",9,46.40,"964,000","70,000","157,000","1,666.67","3,435.45","2,306.27","2,305.29",578.11
,,"55-69,99",3,***,***,***,***,***,***,***,***,***
,,"70-249,99",2,***,***,***,***,***,***,***,***,***
,,KOKKU,16,51.80,"1,789,447","50,000","209,000","1,357.47","3,435.45","2,021.78","2,203.57",592.44
,Kesklinna linnaosa,"10-29,99",13,22.60,"985,301","37,577","129,900","1,633.78","5,990.34","3,000.00","3,479.40","1,257.21"
,,"30-40,99",20,37.00,"2,506,700","90,000","197,000","2,337.66","5,412.09","3,192.52","3,389.95",767.68
,,"41-54,99",26,48.20,"4,340,719","57,000","294,959","1,360.38","5,628.99","3,250.09","3,445.69",794.26
,,"55-69,99",23,61.00,"5,052,500","70,000","370,000","1,236.75","5,582.14","3,510.14","3,573.92","1,168.20"
,,"70-249,99",38,89.40,"11,882,817","115,000","555,000",741.46,"6,565.34","3,402.66","3,558.44","1,254.95"
,,KOKKU,120,59.10,"24,768,037","37,577","555,000",741.46,"6,565.34","3,388.11","3,500.33","1,064.36"
,Kiili vald,"41-54,99",1,***,***,***,***,***,***,***,***,***
,,"55-69,99",2,***,***,***,***,***,***,***,***,***
,,"70-249,99",17,90.40,"4,807,650","249,900","319,000","2,804.03","3,498.79","3,150.83","3,136.28",227.08
,,KOKKU,20,86.00,"5,390,350","122,800","319,000","2,436.51","3,506.10","3,169.70","3,132.51",282.47
,Kose vald,"55-69,99",2,***,***,***,***,***,***,***,***,***
,,"70-249,99",2,***,***,***,***,***,***,***,***,***
,,KOKKU,4,***,***,***,***,***,***,***,***,***
,Kristiine linnaosa,"10-29,99",4,***,***,***,***,***,***,***,***,***
,,"30-40,99",9,35.90,"1,104,590","80,000","179,000","2,040.82","4,568.97","3,509.32","3,437.05",793.28
,,"41-54,99",16,47.60,"2,348,793","95,000","222,000","2,004.22","4,468.62","2,902.61","3,083.04",844.39
,,"55-69,99",10,61.20,"1,823,800","110,000","310,000","1,806.24","4,783.95","2,686.41","2,981.71",904.30
,,"70-249,99",8,***,***,***,***,***,***,***,***,***
,,KOKKU,47,54.90,"8,019,548","55,750","467,000","1,611.98","4,783.95","2,905.03","3,124.96",802.35
,Kuusalu vald,"41-54,99",1,***,***,***,***,***,***,***,***,***
,,"55-69,99",1,***,***,***,***,***,***,***,***,***
,,KOKKU,2,***,***,***,***,***,***,***,***,***
,Lasnamäe linnaosa,"10-29,99",7,23.90,"370,200","32,600","71,900","1,612.90","3,236.36","2,086.81","2,213.38",581.35
,,"30-40,99",47,33.40,"3,859,557","40,000","127,000","1,219.51","4,018.99","2,317.07","2,469.11",532.13
,,"41-54,99",43,47.80,"4,748,680","50,000","192,000",943.40,"4,324.32","2,053.23","2,334.95",784.85
,,"55-69,99",53,63.60,"6,930,429","38,000","293,500",607.03,"4,204.87","1,997.00","2,057.95",609.19
,,"70-249,99",12,85.60,"2,795,668","90,000","484,768","1,117.32","4,128.29","2,389.64","2,663.19","1,066.95"
,,KOKKU,162,50.60,"18,704,534","32,600","484,768",607.03,"4,324.32","2,168.61","2,302.31",699.96
,Loksa linn,"30-40,99",1,***,***,***,***,***,***,***,***,***
,,"41-54,99",2,***,***,***,***,***,***,***,***,***
,,"55-69,99",1,***,***,***,***,***,***,***,***,***
,,KOKKU,4,***,***,***,***,***,***,***,***,***
,Lääne-Harju vald,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"30-40,99",2,***,***,***,***,***,***,***,***,***
,,"41-54,99",10,48.00,"335,000","15,000","53,000",309.92,"1,147.19",674.83,706.13,277.12
,,"55-69,99",4,***,***,***,***,***,***,***,***,***
,,"70-249,99",3,***,***,***,***,***,***,***,***,***
,,KOKKU,20,60.90,"1,717,414","15,000","410,000",309.92,"2,915.24",889.91,"1,097.46",760.00
,Maardu linn,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"30-40,99",8,36.60,"502,300","44,900","81,000","1,250.70","2,431.61","1,627.39","1,729.27",405.10
,,"41-54,99",4,***,***,***,***,***,***,***,***,***
,,"55-69,99",4,***,***,***,***,***,***,***,***,***
,,"70-249,99",1,***,***,***,***,***,***,***,***,***
,,KOKKU,18,46.70,"1,382,577","42,000","124,000","1,250.70","2,453.99","1,586.48","1,670.24",354.53
,Mustamäe linnaosa,"10-29,99",7,24.90,"478,500","44,000","83,000","2,428.06","3,666.67","2,727.27","2,857.68",459.72
,,"30-40,99",9,38.20,"797,334","56,000","159,990","1,450.78","4,029.97","2,045.45","2,326.81",748.76
,,"41-54,99",62,45.30,"6,979,935","31,955","196,000",614.52,"4,206.73","2,424.66","2,486.22",601.28
,,"55-69,99",32,61.30,"4,480,690","85,000","229,990","1,326.05","3,739.67","2,219.95","2,287.60",552.98
,,"70-249,99",6,83.70,"1,425,640","101,000","292,000","1,334.21","3,896.26","3,007.37","2,901.38","1,021.12"
,,KOKKU,116,49.90,"14,162,099","31,955","292,000",614.52,"4,206.73","2,403.19","2,462.95",631.96
,Nõmme linnaosa,"10-29,99",5,27.40,"385,000","65,000","85,000","2,355.07","3,183.52","2,862.32","2,812.03",297.45
,,"30-40,99",1,***,***,***,***,***,***,***,***,***
,,"41-54,99",4,***,***,***,***,***,***,***,***,***
,,"70-249,99",7,83.20,"1,526,499","140,000","327,500","1,884.47","4,511.02","2,617.79","2,663.52",874.77
,,KOKKU,17,55.20,"2,392,899","20,000","327,500",427.35,"4,511.02","2,643.57","2,588.00",812.57
,Pirita linnaosa,"41-54,99",2,***,***,***,***,***,***,***,***,***
,,"70-249,99",7,***,***,***,***,***,***,***,***,***
,,KOKKU,9,94.80,"2,448,500","100,000","484,500","1,956.95","3,500.72","2,770.78","2,772.57",652.59
,Põhja-Tallinna linnaosa,"10-29,99",24,20.20,"1,361,099","7,100","137,000",364.10,"5,075.19","2,653.60","2,765.97",951.56
,,"30-40,99",24,36.70,"2,765,600","68,000","196,000","1,954.02","5,117.49","2,827.92","3,178.33","1,084.10"
,,"41-54,99",39,48.30,"6,348,006","52,000","311,506","1,155.56","6,036.94","2,886.41","3,347.91","1,397.98"
,,"55-69,99",22,60.90,"4,884,412","96,000","375,500","1,693.12","5,932.07","3,750.23","3,626.32","1,248.20"
,,"70-249,99",33,85.30,"11,146,100","150,000","679,000","1,578.95","5,530.12","4,111.66","3,929.25","1,096.53"
,,KOKKU,142,52.10,"26,505,217","7,100","679,000",364.10,"6,036.94","3,171.57","3,399.13","1,233.74"
,Raasiku vald,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"41-54,99",1,***,***,***,***,***,***,***,***,***
,,"55-69,99",1,***,***,***,***,***,***,***,***,***
,,"70-249,99",4,***,***,***,***,***,***,***,***,***
,,KOKKU,7,74.40,"1,000,790","64,400","303,000","1,492.54","2,641.39","1,724.14","1,943.06",442.02
,Rae vald,"30-40,99",2,***,***,***,***,***,***,***,***,***
,,"41-54,99",12,46.00,"1,735,600","116,900","207,000","2,474.12","4,294.61","3,088.72","3,138.18",520.63
,,"55-69,99",6,***,***,***,***,***,***,***,***,***
,,"70-249,99",33,102.40,"9,767,600","154,000","559,000","1,981.98","3,700.56","2,969.19","2,896.10",451.40
,,KOKKU,53,82.50,"12,912,937","99,000","559,000","1,981.98","4,294.61","3,013.18","2,998.79",499.38
,Saku vald,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"41-54,99",2,***,***,***,***,***,***,***,***,***
,,"55-69,99",1,***,***,***,***,***,***,***,***,***
,,"70-249,99",5,115.90,"1,264,431","199,900","298,831","1,370.12","3,528.11","2,054.32","2,376.74",978.14
,,KOKKU,9,84.80,"1,845,661","50,000","298,831","1,370.12","4,009.62","2,627.29","2,657.97",979.88
,Saue vald,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"30-40,99",3,***,***,***,***,***,***,***,***,***
,,"41-54,99",8,48.00,"919,900","25,000","175,900",599.52,"3,575.20","2,206.52","2,400.68","1,010.31"
,,"55-69,99",3,***,***,***,***,***,***,***,***,***
,,"70-249,99",8,95.90,"2,032,000","166,000","335,000","2,126.98","3,526.20","2,717.04","2,698.11",442.30
,,KOKKU,23,63.80,"3,672,400","25,000","335,000",599.52,"3,575.20","2,572.61","2,452.39",801.72
,Tallinn,"10-29,99",65,22.90,"4,257,633","7,100","137,990",364.10,"5,990.34","2,727.27","2,867.92",965.12
,,"30-40,99",127,35.20,"12,906,531","40,000","197,000","1,219.51","5,412.09","2,668.71","2,883.12",846.85
,,"41-54,99",229,47.20,"31,457,355","20,000","311,506",427.35,"6,036.94","2,777.78","2,900.37","1,004.64"
,,"55-69,99",163,62.20,"27,448,790","38,000","375,500",607.03,"5,932.07","2,496.04","2,713.62","1,067.68"
,,"70-249,99",132,89.40,"39,231,199","70,000","679,000",399.54,"6,565.34","3,458.54","3,369.50","1,122.76"
,,KOKKU,716,54.10,"115,301,508","7,100","679,000",364.10,"6,565.34","2,774.69","2,938.34","1,033.50"
,Viimsi vald,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"30-40,99",1,***,***,***,***,***,***,***,***,***
